kind,surrogate,buy_and_hold,best_return,best_excess,median_excess,n_beating
shuffle,136,8.983344342823711,15.08201318902685,0.6108843526555328,-0.6555418346848775,10
shuffle,137,8.90703343513492,7.151050093873193,-0.17724613051513471,-0.7092947175530514,0
shuffle,138,8.909128053873099,11.340999014383458,0.24541725036642692,-0.6419273663997376,1
shuffle,139,8.907103500208432,14.615261951755912,0.5761682464937796,-0.5123310919847995,59
shuffle,140,8.907339283471998,12.868368728190271,0.399807590250421,-0.5135826586317068,22
shuffle,141,8.907514420903624,26.869527276994802,1.812968630981103,-0.487714778972022,88
shuffle,142,8.907479980123306,20.445728954027423,1.1645997768405802,-0.6178515684433578,62
shuffle,143,8.90712725136855,5.791252246136883,-0.31450842672897394,-0.8628349344837214,0
shuffle,144,8.907228546624031,4.917270108733159,-0.4027320475260948,-0.8934292103040224,0
shuffle,145,8.907355486873962,16.681439772449583,0.7846780400557276,-0.7637133913020859,26
shuffle,146,8.907286769666756,17.776322390732016,0.8952032809042814,-0.9037423464281735,13
shuffle,147,8.907418848856691,12.267497749241251,0.33914775903234484,-0.7637529951503866,18
shuffle,148,8.907798765182397,12.373696792373899,0.3498151415197517,-0.8107660241872644,2
shuffle,149,8.907099210368216,6.461292279156962,-0.2468741736886625,-0.8815255884214708,0
shuffle,150,8.907212499630909,2.89466491545057,-0.6068859009942842,-0.8505272073893746,0
shuffle,151,8.907496726918739,9.951825223939673,0.10540790734590777,-0.7451797725068408,3
shuffle,152,8.907423182300938,10.135473373164789,0.12395253218391789,-0.8054649415454951,5
shuffle,153,8.90669311577755,5.5846853646465915,-0.3353296314226468,-0.8736773123208457,0
shuffle,154,8.907536132645003,1.4756846771408778,-0.7501210549226685,-0.9790954577698886,0
shuffle,155,8.9070221166619,11.78637828374267,0.2906379064439748,-0.8376850672539902,3
shuffle,156,8.907458480167683,14.715900018269352,0.586269581621639,-0.7489195487840965,10
shuffle,157,8.907352404540408,38.557523948123745,2.9927442098451102,-0.910641937736026,8
shuffle,158,8.907011369478262,19.297429576245207,1.0487944163239757,-0.8602937612700332,43
shuffle,159,8.907323802131772,32.47390042923943,2.3787025737502194,0.3374795971105624,890
shuffle,160,8.907319697084109,56.9579268197582,4.850010758895385,-0.390056982431712,144
shuffle,161,8.900776281724141,5.703052668320018,-0.32297705981972413,-0.7282743485231701,0
shuffle,162,8.90739148550458,19.31262650327025,1.0502497083101523,-0.542056879486507,225
shuffle,163,8.906627079840604,10.081055146669122,0.1185497402257536,-0.7571945072135728,3
shuffle,164,8.906270902032679,17.512868174297147,0.868802938802983,-0.7811086157523419,5
