fast,slow,dev_return,holdout_return,dev_excess,holdout_excess,dev_trades,dev_exposure
15,75,11.026516165605749,-0.25079913197666526,0.2138831449595966,-0.49746710530765526,37.0,0.48668384879725085
15,80,8.960564013540788,-0.3065510540503348,0.00535854305894734,-0.5348631842233975,37.0,0.48668384879725085
15,85,11.987880303766575,-0.24356161056834502,0.31091737394267116,-0.492612475876543,39.0,0.48668384879725085
15,90,7.889237652766399,-0.2433188857981322,-0.10277460158472707,-0.4924496661594234,29.0,0.4888316151202749
15,95,6.10072388479107,-0.22556434884741328,-0.28329626617803116,-0.48054065853733263,27.0,0.49183848797250856
15,100,5.96572439822041,-0.10925001432662829,-0.2969222904621859,-0.4025218231145161,23.0,0.4896907216494845
15,105,5.315515681972857,-0.023992443366234184,-0.3625503901121868,-0.3453345776669703,25.0,0.48754295532646047
15,110,4.219355581594196,-0.02460806106207103,-0.4731901008733336,-0.34574750850557023,23.0,0.4884020618556701
15,115,1.771392565903811,-0.09195360683677156,-0.7202725479687975,-0.39092010974946256,21.0,0.4836769759450172
15,120,1.6835522139989703,-0.18001437035074663,-0.7291386170079384,-0.44998762059505537,19.0,0.47551546391752575
15,125,1.1439631864396604,-0.1538995304435684,-0.7836014403842204,-0.4324708682084676,19.0,0.47121993127147765
15,130,1.4514010953454242,-0.12113275575449323,-0.7525705341264618,-0.41049227363252005,19.0,0.4677835051546392
15,135,1.3619076906044758,-0.054396704229164206,-0.7616034522304398,-0.3657284958731002,19.0,0.4643470790378007
15,140,1.7656955142674078,-0.20340365996559984,-0.7208475735923585,-0.46567618679487954,19.0,0.46091065292096217
15,145,2.103963265000276,-0.15605487812669905,-0.6867048912524523,-0.43391658611470785,19.0,0.46048109965635736
15,150,2.309520584130341,-0.049338499876583564,-0.6659571899581517,-0.3623356620100612,17.0,0.45618556701030927
15,155,3.8725231761841865,-0.06399976767029902,-0.5081972471869975,-0.3721698328695723,15.0,0.4536082474226804
15,160,3.3012446094505163,-0.26276188898183517,-0.5658586192489998,-0.5054912269589958,15.0,0.4527491408934708
15,165,2.2787550940160055,-0.2285761307917502,-0.6690624707711452,-0.4825608370545612,15.0,0.45146048109965636
15,170,3.328595009766251,-0.1649679415625167,-0.5630980367582769,-0.43989509970185225,15.0,0.45017182130584193
15,175,3.5559677619508196,-0.08287216806658526,-0.5401484187891714,-0.3848286569656534,15.0,0.4488831615120275
15,180,2.9762318874569638,-0.04322327845876872,-0.5986634198822629,-0.35823382490342903,15.0,0.4488831615120275
15,185,2.2169895496731815,0.03436686943847933,-0.6752967078672905,-0.30618956910153006,17.0,0.4480240549828179
15,190,4.684598554776232,0.32248825574828754,-0.42623131449830043,-0.11292968318195107,15.0,0.44673539518900346
15,195,3.70685273998338,0.2513077543773752,-0.5249190099446444,-0.16067461371567127,15.0,0.44673539518900346
15,200,3.2659037684435086,0.25635475967970356,-0.5694257080581256,-0.15728929171144246,17.0,0.44458762886597936
16,20,9.00062648294174,-0.025419260775490393,0.00940220422246485,-0.3462916276564647,161.0,0.5476804123711341
16,25,5.188555280355452,0.22675268125034864,-0.37536499822300606,-0.17714513918431307,110.0,0.5270618556701031
16,30,17.736367155322657,0.3156022585246281,0.8911345542165332,-0.11754852475748068,81.0,0.531786941580756
16,35,24.745571086833433,0.5562668882568429,1.5986008224928145,0.0438793355017848,59.0,0.5313573883161512
16,40,31.32607578850032,0.38810538219038127,2.2627968068232835,-0.06891643399907377,55.0,0.5219072164948454
16,45,20.163706426588607,0.1984345898147739,1.136135366414738,-0.1961397413913658,55.0,0.5150343642611683
16,50,8.612215001889993,0.1801554223747226,-0.029801680232943606,-0.20840064940452752,49.0,0.5034364261168385
16,55,12.828684035925775,0.12823834417665525,0.39578297131375884,-0.24322447396799696,47.0,0.4948453608247423
16,60,14.315663780663925,0.05999283036109859,0.5458696318377836,-0.2890007364781866,41.0,0.48625429553264604
16,65,17.22978991770444,-0.2089816979397332,0.8400037394487825,-0.46941770350886947,37.0,0.49054982817869414
16,70,12.327189998688558,-0.3017840898100347,0.3451652237701306,-0.5316657021584164,37.0,0.4879725085910653
16,75,11.034590445580433,-0.30590257996564596,0.21469811350360302,-0.5344282146807547,37.0,0.4879725085910653
16,80,8.663323463215079,-0.28758545606897534,-0.024643104057345377,-0.5221418470494434,35.0,0.48668384879725085
16,85,9.55055740407929,-0.2760893455888864,0.06490887522084487,-0.5144307325488632,37.0,0.4832474226804124
16,90,7.679745802384497,-0.19206430129564223,-0.12391943045148135,-0.45807021491259514,27.0,0.4901202749140893
16,95,7.968382349582859,-0.17417149131953535,-0.09478621890137007,-0.4460684594752362,25.0,0.4892611683848797
16,100,6.318816163483017,-0.22531486986902782,-0.26128336256533713,-0.4803733183772715,23.0,0.48754295532646047
16,105,4.669017954560634,0.0023623797535283764,-0.42780392519699617,-0.3276568544865074,25.0,0.48711340206185566
16,110,3.7095963267029495,-0.03744180632974503,-0.5246420890450454,-0.3543558529888384,23.0,0.4884020618556701
16,115,1.782145528403222,-0.13199310321851454,-0.7191872095585148,-0.4177769446485303,21.0,0.4849656357388316
16,120,1.1854622060126618,-0.16425734399541358,-0.7794127826134787,-0.43941846030166065,21.0,0.47637457044673537
16,125,1.0134974544263478,-0.15947403590179166,-0.7967698551524717,-0.43621001545717564,19.0,0.47164948453608246
16,130,1.704761116164565,-0.13564814177841134,-0.7269979198594541,-0.42022859304632665,19.0,0.4677835051546392
16,135,1.3311703306960991,-0.029325443361143178,-0.7647058937521202,-0.3489117330590973,19.0,0.4652061855670103
16,140,2.0483975735866986,-0.14826421361362185,-0.6923133530310901,-0.428690931211687,17.0,0.46134020618556704
16,145,2.363291954350592,-0.15069373226270388,-0.66052983601018,-0.4303205516399887,19.0,0.4583333333333333
16,150,1.9428230669932987,-0.06388239973256093,-0.7029693994144692,-0.37209110732077355,17.0,0.45575601374570446
16,155,3.213920277057924,-0.14364090792038942,-0.5746726044277972,-0.4255898093467356,15.0,0.452319587628866
16,160,3.7294381955511433,-0.22206923709079884,-0.5226393718967324,-0.47819628241166323,15.0,0.4518900343642612
16,165,2.559623161729657,-0.2344212823216929,-0.6407133621298566,-0.4864815224723549,15.0,0.452319587628866
16,170,3.0245058719414954,-0.09701683108225934,-0.5937909385003811,-0.3943163107486346,15.0,0.45060137457044674
16,175,3.8136015882873897,0.036843080380009496,-0.5141444326759029,-0.30452862941842596,15.0,0.45017182130584193
16,180,3.6215709513226795,0.04972133301614812,-0.5335268332246138,-0.29589043123681824,15.0,0.4484536082474227
16,185,2.5017712433804453,0.04697066192429333,-0.6465525817027302,-0.29773546741487733,17.0,0.4497422680412371
16,190,2.5745794077576667,0.2657585600985881,-0.639203769932476,-0.1509816120926517,15.0,0.4475945017182131
16,195,1.8569901094769232,0.23485306968142505,-0.7116328543149942,-0.1717117343123442,15.0,0.44673539518900346
16,200,3.184354633777631,0.15690625242219536,-0.577656780023925,-0.2239952291415519,15.0,0.44458762886597936
17,20,10.065858211815305,0.06239008287295511,0.11692019391708586,-0.2873927588375971,191.0,0.5433848797250859
17,25,7.670191582310046,0.2636294900085667,-0.12488377511721083,-0.15240970407840204,112.0,0.5274914089347079
17,30,18.68699091466463,0.3821725324677614,0.9870847149092434,-0.07289594373022112,77.0,0.5304982817869416
17,35,22.151256711248553,0.40401375775878146,1.336746562299397,-0.05824575492560524,59.0,0.5326460481099656
17,40,24.71786343634948,0.33014362122177476,1.5958041813503785,-0.10779478126776965,53.0,0.522766323024055
17,45,17.812315473432054,0.14496547721077846,0.8988003139404244,-0.2320046063165888,51.0,0.5176116838487973
17,50,6.596443885464764,0.12824715485662708,-0.23326131464667488,-0.24321856412899456,53.0,0.5094501718213058
17,55,15.99870202037264,0.12163526443755956,0.7157452403159579,-0.24765354621924363,47.0,0.4944158075601375
17,60,17.323374113039957,-0.04092627715304953,0.8494495569896321,-0.3566930916174137,41.0,0.48668384879725085
17,65,15.469090729185801,-0.2350329810416144,0.662289508755844,-0.4868918246243169,39.0,0.49054982817869414
17,70,13.961755880127464,-0.33075810655448556,0.5101483282271955,-0.551100271880511,33.0,0.48754295532646047
17,75,9.771767005063337,-0.2886029212163671,0.08723642232095274,-0.522824320505616,39.0,0.4879725085910653
17,80,8.912909975849914,-0.3510199597799807,0.0005486353229351426,-0.5646910833542136,35.0,0.4879725085910653
17,85,5.126252133974235,-0.21796589294979274,-0.3816534975879674,-0.47544392920825707,35.0,0.4802405498281787
17,90,6.635205856981628,-0.16684275802090276,-0.22934891780275013,-0.44115264888800754,27.0,0.49054982817869414
17,95,6.549865489659146,-0.2433145274955747,-0.2379626536553393,-0.4924467427906799,25.0,0.4892611683848797
17,100,8.070326337661202,-0.24054184240301568,-0.08449661490015759,-0.49058694053322904,21.0,0.4853951890034364
17,105,5.40306021870785,-0.04841930261473093,-0.3537141788509557,-0.36171910257919615,21.0,0.4845360824742268
17,110,3.624952334876185,-0.06909630173976766,-0.5331855370050167,-0.3755883767182807,23.0,0.4896907216494845
17,115,2.3284981773020985,-0.16405558589886904,-0.6640417075220179,-0.4392831293315409,21.0,0.4849656357388316
17,120,1.5723729712255619,-0.14188113254967316,-0.7403603712561034,-0.42440942495478007,21.0,0.47594501718213056
17,125,1.4644354490197253,-0.11425983673081619,-0.7512549260141204,-0.40588220437156597,19.0,0.47121993127147765
17,130,2.3436483933671948,-0.121793225551448,-0.6625125371728763,-0.41093528940183743,19.0,0.468213058419244
17,135,1.8501673135076318,0.032177136534861095,-0.7123215057011959,-0.307658351188718,19.0,0.4647766323024055
17,140,2.8661068144282726,-0.03204791847648425,-0.6097787726699038,-0.35073785654457834,17.0,0.46219931271477666
17,145,2.322301065271581,-0.05243650249934462,-0.6646672061899351,-0.364413673785312,19.0,0.45919243986254293
17,150,1.9357430107631588,-0.009383729983876155,-0.7036840170813636,-0.33553565812869435,17.0,0.45489690721649484
17,155,4.273496875042675,-0.151115660165823,-0.4677254091323143,-0.430603563392318,15.0,0.452319587628866
17,160,4.5725885940230935,-0.23818850011147386,-0.43753691634953884,-0.48900841604874645,15.0,0.452319587628866
17,165,3.1199284788493395,-0.17762211286825136,-0.584159562915089,-0.4483829934131628,15.0,0.4518900343642612
17,170,4.636225090638983,-0.06085724941267023,-0.4311138367492118,-0.3700619618512213,15.0,0.45146048109965636
17,175,4.833478436236753,0.006952157884720256,-0.41120428786482266,-0.32457822152075966,15.0,0.45060137457044674
17,180,3.8767879254705973,0.12409924639083592,-0.5077667894214263,-0.2460008092346796,13.0,0.45103092783505155
17,185,2.7169376530738822,0.13749016571287576,-0.6248349974504184,-0.23701873548555152,15.0,0.45146048109965636
17,190,2.51445863584449,0.21098528701911579,-0.6452719937374776,-0.1877212538192069,15.0,0.4497422680412371
17,195,2.0136823723540376,0.29652329487503715,-0.6958172935796192,-0.13034590292370607,15.0,0.44630584192439865
17,200,1.6544084094801894,0.20640821812341148,-0.7320802147739249,-0.19079136195647217,15.0,0.44415807560137455
18,20,16.633455652953856,0.12939896128027728,0.779813398141729,-0.24244598011193474,211.0,0.5451030927835051
18,25,4.11172857898147,0.25827562286283134,-0.4840533136786964,-0.15600085629054938,116.0,0.5231958762886598
18,30,18.74386000956465,0.21411664706997868,0.9928247342812428,-0.1856208672635482,77.0,0.529639175257732
18,35,16.053901065803597,0.19776296788074887,0.7213166950867189,-0.19659023755207494,61.0,0.5352233676975945
18,40,15.024233689124255,0.36785944068822274,0.6173883540563918,-0.08249657254815879,53.0,0.5270618556701031
18,45,13.860311192299967,0.09196461961384728,0.499909120546117,-0.26755538518799427,49.0,0.5201890034364262
18,50,10.299110123006809,0.22006018273202987,0.14046321831634812,-0.18163418984706559,51.0,0.5094501718213058
18,55,12.199483492571174,0.15792157121834927,0.33227530842449515,-0.223314195368843,49.0,0.4957044673539519
18,60,17.32293808744921,-0.023867076618507954,0.8494055472275288,-0.3452504868479096,43.0,0.49054982817869414
18,65,16.65502900716946,-0.2333688954000358,0.7819908808559215,-0.48577562493719584,37.0,0.49398625429553267
18,70,13.11023345135072,-0.33258269113856787,0.42420085103481897,-0.5523241276070388,33.0,0.4879725085910653
18,75,13.329824357681696,-0.34987321420776096,0.44636501697540054,-0.563921893946567,37.0,0.48711340206185566
18,80,4.23891160792101,-0.31056598105111655,-0.47121623492465636,-0.5375562308732293,35.0,0.48582474226804123
18,85,5.142485753498509,-0.182968161127399,-0.3800149751055748,-0.4519689010402089,33.0,0.4793814432989691
18,90,9.345624964300107,-0.1940541315679194,0.0442242454346371,-0.4594049105988297,25.0,0.48754295532646047
18,95,8.50011339407424,-0.29958234785142135,-0.041116532379368076,-0.5301888648948041,25.0,0.4896907216494845
18,100,8.35659361902765,-0.2202778268138923,-0.05560254258369335,-0.47699467863561495,21.0,0.48625429553264604
18,105,5.514369134805495,-0.09718963923609658,-0.3424793361688274,-0.39443222329689875,21.0,0.4845360824742268
18,110,3.3873849657540998,-0.10790298521448327,-0.5571641373909224,-0.40161829180822295,23.0,0.48668384879725085
18,115,2.064781384560951,-0.1687794587383764,-0.6906596711403421,-0.4424517074706179,21.0,0.48281786941580757
18,120,1.3992013730459094,-0.09283520866362394,-0.7578392555249468,-0.39151145172051904,21.0,0.47508591065292094
18,125,1.4344283103092366,-0.08029092431337648,-0.7542836634645632,-0.38309726562513213,19.0,0.47121993127147765
18,130,2.240234371283306,0.09686680360973599,-0.672950517435117,-0.2642672033145962,19.0,0.4686426116838488
18,135,2.1007039537528502,0.0013411216661729508,-0.6870338662384705,-0.3283418720896246,17.0,0.46563573883161513
18,140,2.720716614407033,0.025181259108402188,-0.624453572156127,-0.31235089585074816,17.0,0.46048109965635736
18,145,2.5214026246544465,0.024020738742797088,-0.6445711098855686,-0.3131293248189575,19.0,0.4570446735395189
18,150,2.332877233030095,-0.03846983056610953,-0.6635997123618353,-0.3550454090443155,17.0,0.4531786941580756
18,155,3.836796372249964,-0.07376494346249607,-0.5118032927384978,-0.3787199081130509,15.0,0.45103092783505155
18,160,4.163884536880718,-0.19526846575676615,-0.4787890095916839,-0.4602194356495748,15.0,0.45146048109965636
18,165,3.4483626453755916,-0.1506739823104123,-0.5510094225514777,-0.4303073041904478,15.0,0.4518900343642612
18,170,4.554160741977532,-0.07827245143303219,-0.43939691127141733,-0.3817433576643824,15.0,0.4518900343642612
18,175,4.605676206627559,-0.0393376283652771,-0.43419725466410586,-0.3556274918456527,15.0,0.45146048109965636
18,180,4.216847225732808,0.07824690338730078,-0.4734432790057015,-0.27675666075789906,13.0,0.45103092783505155
18,185,2.6532565111883204,0.2283207672016021,-0.6312625832718,-0.17609333211114597,15.0,0.45103092783505155
18,190,2.3857465211510442,0.23398534250151215,-0.6582634090756376,-0.17229376974521204,15.0,0.4497422680412371
18,195,1.8875921642013584,0.21214185816010422,-0.708544069672825,-0.18694547382721094,15.0,0.44630584192439865
18,200,1.4272707302161938,0.18820550746834352,-0.7550061059170575,-0.203000985926707,15.0,0.44501718213058417
19,20,2.499967102845355,0.01657720420063158,-0.6467346806378274,-0.31812213932287814,321.0,0.5373711340206185
19,25,3.7923585990432427,0.157926748160657,-0.5162885703660658,-0.22331072289048026,124.0,0.5201890034364262
19,30,14.167444610722512,0.23154814816866032,0.5309092933927788,-0.17392853870409908,79.0,0.5287800687285223
19,35,12.140161321156116,0.15775278760177658,0.3262876904799834,-0.22342740842429054,59.0,0.5352233676975945
19,40,15.303494516362235,0.34498652067727864,0.6455752376529169,-0.0978387794165152,53.0,0.5283505154639175
19,45,15.33265668406862,0.0414853081979607,0.6485186888869912,-0.3014148153763636,49.0,0.5201890034364262
19,50,9.718699930826366,0.24920239343619777,0.0818801557112756,-0.16208680258690622,51.0,0.509020618556701
19,55,15.515720122992011,0.22845993551705135,0.6669959951914517,-0.17599998377240655,45.0,0.49742268041237114
19,60,13.911755676487166,-0.013222085205026102,0.5051016128186983,-0.33811026774604713,43.0,0.49183848797250856
19,65,13.89868633027633,-0.23764128791154304,0.5037824727732754,-0.48864136878201314,37.0,0.4948453608247423
19,70,13.198589194742574,-0.29559282222739336,0.4331189405452691,-0.5275128564358421,35.0,0.4888316151202749
19,75,13.553135917506445,-0.3429091043638076,0.4689047229728145,-0.5592506576624037,31.0,0.48754295532646047
19,80,5.959072319109374,-0.3270850895722667,-0.2975937107305855,-0.5486365643020634,33.0,0.4849656357388316
19,85,4.397084565018,-0.13975202162276246,-0.4552512219512769,-0.4229813055773366,35.0,0.4802405498281787
19,90,9.013812658891766,-0.20406915131354098,0.010733136348759498,-0.46612257081250075,25.0,0.48754295532646047
19,95,8.568868067869655,-0.2685466788610442,-0.03417685521033609,-0.5093714242829201,25.0,0.4879725085910653
19,100,6.587004769031906,-0.25649700036671186,-0.2342140414532895,-0.5012889992987564,21.0,0.48625429553264604
19,105,4.752226742546264,-0.06420220923715159,-0.41940533795382295,-0.3723056222832509,21.0,0.4849656357388316
19,110,3.4440021600817756,-0.09386466412382533,-0.5514495433253677,-0.39220196778163463,23.0,0.4849656357388316
19,115,2.0511322395813214,-0.11063745061318564,-0.6920373325350249,-0.4034524578788944,21.0,0.484106529209622
19,120,0.9904146391911095,0.0022137359461988915,-0.7990996936498751,-0.32775655859252695,21.0,0.47551546391752575
19,125,1.25725458285303,-0.0048477608300599995,-0.7721664982379302,-0.3324931179950763,19.0,0.4720790378006873
19,130,1.709323240507986,0.1322897519144326,-0.7265374468704828,-0.24050695755158402,19.0,0.4686426116838488
19,135,2.5610686194724193,0.04016690854744098,-0.6405674664468068,-0.30229914322622986,17.0,0.4652061855670103
19,140,2.9411929899059683,0.0010633026319069039,-0.6022000323616739,-0.32852822158473227,17.0,0.4587628865979381
19,145,2.1267071208650634,-0.040424331174646055,-0.6844092652452622,-0.35635640705620675,19.0,0.45618556701030927
19,150,2.5673116138417136,-0.009537525321999363,-0.6399373366956294,-0.3356388176680861,17.0,0.452319587628866
19,155,3.78920978437451,-0.07116006529118946,-0.5166063925017819,-0.37697266378430194,15.0,0.45103092783505155
19,160,4.266831305546708,-0.1843001018419771,-0.4683981910378384,-0.4528623116746914,15.0,0.45103092783505155
19,165,3.6453247623575535,-0.06542161439766792,-0.531129268506225,-0.3731235487316463,15.0,0.45103092783505155
19,170,4.5675562919478985,-0.03238891798863508,-0.43804484620930106,-0.3509665848859935,15.0,0.4518900343642612
19,175,4.810393013719207,-0.04443467727882888,-0.41353438952539023,-0.3590463810304365,13.0,0.452319587628866
19,180,4.251687611343555,0.2429023242263295,-0.4699267031100378,-0.16631262793218404,13.0,0.45060137457044674
19,185,3.228817015804789,0.2350196035238361,-0.5731690185322076,-0.17160003031217153,13.0,0.4527491408934708
19,190,2.419935539978565,0.267600607906026,-0.6548125781678371,-0.14974604275958914,15.0,0.45060137457044674
19,195,1.8616328306460246,0.2855646207693381,-0.7111642463743142,-0.13769652737620663,15.0,0.4480240549828179
19,200,1.3818630051277752,0.24774407155623268,-0.759589284568031,-0.16306498446977769,15.0,0.44501718213058417
20,25,5.564215685369375,0.0944808823594756,-0.33744812956413206,-0.2658675804144849,136.0,0.5257731958762887
20,30,15.291772799396263,0.1438613313087529,0.644392119079005,-0.232745221630839,79.0,0.5270618556701031
20,35,14.473418215027982,0.23758780570116422,0.561792401680709,-0.16987738672029618,57.0,0.5365120274914089
20,40,14.00480238733635,0.15415966374082002,0.5144931799557191,-0.22583752700784032,55.0,0.5300687285223368
20,45,12.826486554946914,0.03314155024025367,0.3955611709947906,-0.3070114624413376,51.0,0.522766323024055
20,50,8.615211742478404,0.24498203898375026,-0.02949920752680013,-0.16491764145821153,49.0,0.5098797250859106
20,55,14.012123006590993,0.27827862911391255,0.5152320785861713,-0.14258366864042527,49.0,0.49785223367697595
20,60,16.13345708926428,-0.06328474953214847,0.7293465945712525,-0.3716902283335146,43.0,0.49097938144329895
20,65,14.641400266748809,-0.2051934907798555,0.5787474848013554,-0.4668767311328359,35.0,0.4957044673539519
20,70,11.34313389403715,-0.17482269604315126,0.24584060617662185,-0.4465052606173111,37.0,0.49054982817869414
20,75,7.139857006033358,-0.3144369143381537,-0.1784125106601474,-0.5401526925071141,31.0,0.4892611683848797
20,80,5.58887835730292,-0.24578469580832518,-0.3349588299733316,-0.4941036293288108,31.0,0.4845360824742268
20,85,5.336653701077547,-0.12817253833926323,-0.360416847467277,-0.41521426805527484,31.0,0.47508591065292094
20,90,8.157203698339714,-0.21363476674603765,-0.07572774431834939,-0.4725387892366585,29.0,0.4849656357388316
20,95,7.881601105939948,-0.28128218811143346,-0.10354538801619873,-0.5179138761167852,23.0,0.48711340206185566
20,100,5.855069792240869,-0.15678421407315735,-0.3080910910741913,-0.434405794443235,21.0,0.48711340206185566
20,105,4.025033811083226,-0.06042139058558971,-0.49280375445961244,-0.36976960581240903,21.0,0.484106529209622
20,110,3.413769339543589,-0.03553546232843319,-0.5545010597221816,-0.3530771564334191,23.0,0.4832474226804124
20,115,2.060502987441303,-0.04808258108618935,-0.6910915064349088,-0.3614932437319024,21.0,0.48152920962199314
20,120,0.9894436193034142,0.04919658929521886,-0.799197702471288,-0.2962424075789519,21.0,0.47508591065292094
20,125,0.9616848587078481,0.10094815276332825,-0.8019995023564693,-0.2615296034372546,19.0,0.47079037800687284
20,130,1.8006231944001092,-0.01497097110089085,-0.7173221867203997,-0.3392833479295423,19.0,0.468213058419244
20,135,2.0666815482081917,-0.000633691167496675,-0.6904678802183254,-0.3296664947003778,17.0,0.4652061855670103
20,140,2.1914137534755564,0.017549940018914967,-0.6778781726485881,-0.3174696684470467,17.0,0.4587628865979381
20,145,1.8933940639833162,-0.04013487331909782,-0.7079584613173309,-0.3561622507221065,19.0,0.4540378006872852
20,150,1.9191824691737294,-0.0651546949436802,-0.7053555370818356,-0.37294451022330066,15.0,0.45146048109965636
20,155,3.3732853958001057,-0.15303272513483113,-0.5585872619336124,-0.43188945112858124,15.0,0.4518900343642612
20,160,3.983770802817835,-0.10966558102388613,-0.49696859068932064,-0.4028005680335679,15.0,0.45146048109965636
20,165,3.1953736962484376,-0.1053005552898233,-0.5765445831065148,-0.39987268966186684,15.0,0.45146048109965636
20,170,4.275212870026537,-0.030038737727655862,-0.4675522070712136,-0.34939018136057487,15.0,0.4527491408934708
20,175,4.5260239165809155,-0.10167706168614321,-0.4422368707103197,-0.39744220031344846,13.0,0.4536082474226804
20,180,4.544601599347095,0.20575795053088886,-0.4403617527899061,-0.1912275345098452,13.0,0.45146048109965636
20,185,3.218476136822302,0.18667554144613185,-0.5742127637472023,-0.20402722373119797,13.0,0.45146048109965636
20,190,2.7310983147759345,0.28974021476353196,-0.6234057066795169,-0.13489571196538297,15.0,0.4497422680412371
20,195,2.4731317614999484,0.30615114227503204,-0.6494432762194461,-0.12388794187470087,15.0,0.4480240549828179
20,200,2.0214766364873635,0.20447646457391433,-0.6950305881257268,-0.19208710218381897,15.0,0.44587628865979384
21,25,5.775887340873046,0.20905944139603738,-0.3160832844715501,-0.1890130312543421,138.0,0.5279209621993127
21,30,10.6262322036322,0.23305123186364263,0.17348092473667442,-0.17292033245068505,81.0,0.5231958762886598
21,35,11.885631316184728,0.2493932187483745,0.30059698515296085,-0.16195880487547565,61.0,0.5356529209621993
21,40,14.81570762375495,0.15720939475804552,0.5963410056347058,-0.22379189382516274,53.0,0.5343642611683849
21,45,13.98031674974435,0.07455132069438997,0.5120217491309287,-0.27923550447993484,49.0,0.5249140893470791
21,50,9.70012865286599,0.19013890428782076,0.0800056842528718,-0.2017041434619562,49.0,0.5124570446735395
21,55,14.65465368239495,0.19060324216464397,0.5800852036922179,-0.20139268485677475,53.0,0.4995704467353952
21,60,16.65938001125423,-0.032850458615963474,0.7824300446544332,-0.3512761672121345,41.0,0.49355670103092786
21,65,14.48222652614562,-0.22118398459569466,0.5626814588485562,-0.47760249172363045,35.0,0.49699312714776633
21,70,11.288848991573797,-0.20728661610103416,0.24036141941807476,-0.46828071285723105,37.0,0.49398625429553267
21,75,6.894136419420941,-0.32990411914178086,-0.20321404706114,-0.550527452514098,33.0,0.49054982817869414
21,80,4.895736041746369,-0.2868002224817846,-0.4049203851175086,-0.5216151448999629,31.0,0.4849656357388316
21,85,5.080296252223682,-0.12945978729683327,-0.3862920038270635,-0.4160777013112241,29.0,0.47637457044673537
21,90,9.994200740233628,-0.20635768585177894,0.10968752605503429,-0.46765762494176044,25.0,0.4806701030927835
21,95,5.453081176410294,-0.22549657735148954,-0.3486653686540855,-0.4804952002263805,23.0,0.4853951890034364
21,100,5.6505531372465185,-0.11422979482673667,-0.3287337540817169,-0.4058620535072738,21.0,0.48625429553264604
21,105,4.267416553217476,-0.037498937564178214,-0.46833911970966735,-0.354394174253325,21.0,0.4849656357388316
21,110,3.4706761792085343,0.04160624010419567,-0.5487572306239636,-0.3013336992651914,21.0,0.4802405498281787
21,115,1.493890576121876,0.031583717287694046,-0.7482819052465436,-0.3080563922278745,21.0,0.48109965635738833
21,120,1.447954867593443,0.040254058642154256,-0.7529183753237143,-0.3022406865542768,21.0,0.47508591065292094
21,125,1.1194822939059175,0.06769383659751571,-0.7860723922717889,-0.28383522063162725,19.0,0.47079037800687284
21,130,1.7090750390048468,0.09340419759322649,-0.7265624988154572,-0.26658977593687117,19.0,0.4686426116838488
21,135,2.5068186598489888,0.11192381985267885,-0.6460431262883453,-0.2541675807955256,17.0,0.46563573883161513
21,140,2.4876786194413407,0.038581657740980324,-0.6479750051570683,-0.3033624637729424,17.0,0.4587628865979381
21,145,2.439046628845067,0.03408041161056974,-0.6528836214909888,-0.30638171314141416,15.0,0.45060137457044674
21,150,1.4804400261529866,0.04961246379337525,-0.7496395216728504,-0.2959634561998129,15.0,0.45146048109965636
21,155,3.697494003775387,-0.07828837642271358,-0.5258636236619147,-0.3817540394875144,15.0,0.45103092783505155
21,160,3.8639357972624273,-0.13759101378200267,-0.5090640048073228,-0.42153179107192085,15.0,0.4518900343642612
21,165,2.884480308697257,-0.07320090337001062,-0.607924264290252,-0.3783415733933554,15.0,0.4518900343642612
21,170,3.965712338639092,-0.09526582720258614,-0.498791301854265,-0.393141809909372,15.0,0.45446735395189003
21,175,4.504584191906566,-0.022175714187048556,-0.4444008656741478,-0.34411599102051194,13.0,0.4536082474226804
21,180,4.140803110329081,0.13932831579145755,-0.4811187079238396,-0.23578578058748023,13.0,0.4518900343642612
21,185,3.13562348161497,0.17934519901431156,-0.582575405121182,-0.2089441136582849,13.0,0.452319587628866
21,190,2.996973393612767,0.2560174397953936,-0.5965698988345292,-0.1575155519109892,15.0,0.45060137457044674
21,195,2.8141756988183313,0.30363691144989136,-0.6150203825484267,-0.12557438372015173,15.0,0.4484536082474227
21,200,2.2218238178547756,0.26865483570762216,-0.6748087663401644,-0.14903891043845474,15.0,0.44716494845360827
22,25,6.953508635307261,0.07863617054043415,-0.19722137793311612,-0.2764955564831685,172.0,0.5300687285223368
22,30,10.380608747567976,0.3400541057151292,0.14868919210043674,-0.1011472389692818,89.0,0.5253436426116839
22,35,13.807622318220726,0.35630343692212785,0.4945910271522378,-0.09024786098295867,59.0,0.5347938144329897
22,40,17.131469222421007,0.24480930676991464,0.8300798485096432,-0.1650335030690696,55.0,0.5369415807560137
22,45,13.868620231032105,0.2178534279119826,0.5007477842063881,-0.18311438953039016,49.0,0.5262027491408935
22,50,8.506771060389427,0.12961989315327327,-0.04044454817267962,-0.24229778816715042,51.0,0.5167525773195877
22,55,13.529050974899196,0.21683349163797283,0.4664737358543778,-0.1837985205158923,55.0,0.5017182130584192
22,60,15.84348594935614,-0.07736091670742407,0.7000786773779211,-0.38113193794528755,43.0,0.4961340206185567
22,65,16.028866791485893,-0.12325561863499357,0.7187898882191188,-0.4119162020793562,35.0,0.4995704467353952
22,70,11.613397624376985,-0.18830338941079816,0.273119377720759,-0.4555475510759127,37.0,0.4961340206185567
