model,arm,seed,fold,n_train,n_test,mae,r2,mdape_uf_m2,fit_seconds,predict_seconds,peak_memory_mb,flops_estimate,energy_joules,started_at,notes
random_forest,full,3,2,643226,162614,0.03882136514904504,0.9106786965642495,4.890306667206371,64.6705070999451,0.7575745000503957,2249.089024,,,2026-08-08T20:46:18,
lightgbm,full,3,2,643226,162614,0.04764464965295677,0.9040712487254182,7.779075184372108,1.6974454000592232,0.36303509993012995,89.31327999999996,,,2026-08-08T20:47:24,
catboost,full,3,2,643226,162614,0.0432388266750964,0.9152348867953807,6.6903478489138735,144.77386080008,0.1765775999519974,698.331136,,,2026-08-08T20:47:26,
mlp,full,3,2,643226,162614,0.05086746201822841,0.8916985374155004,8.219772184254344,36.03162369993515,0.1730017000809312,337.047552,59434082400.0,,2026-08-08T20:49:51,
ridge,full,3,3,646760,159080,0.07730856138649987,0.7406467095241662,13.612879260715088,1.7027001000242308,0.1476873999927193,326.11532800000003,64676333.333333336,,2026-08-08T20:51:07,
random_forest,full,3,3,646760,159080,0.03945789638027626,0.8874206176033554,4.548464566953685,76.13885290001053,0.6965747000649571,2238.783488,,,2026-08-08T20:51:09,
lightgbm,full,3,3,646760,159080,0.047687533048297225,0.8841640255809351,7.547522480538939,1.6755964000476524,0.47426519996952266,84.36940799999996,,,2026-08-08T20:52:26,
catboost,full,3,3,646760,159080,0.04292666900016179,0.8941322246379173,6.460620730638656,167.5893924999982,0.19522240001242608,674.234368,,,2026-08-08T20:52:28,
mlp,full,3,3,646760,159080,0.04896167402825715,0.8855483220198949,7.836370451642375,38.386763599934056,0.22291899996344,255.29139200000003,59760624000.0,,2026-08-08T20:55:17,
ridge,full,3,4,645500,160340,0.07688517713355177,0.7420782064564815,13.048010298049483,1.308715800056234,0.130669999984093,335.683584,64550333.333333336,,2026-08-08T20:56:41,
random_forest,full,3,4,645500,160340,0.03914790131083911,0.8956016555077329,4.693187908313226,81.11514669994358,0.9699627000372857,2250.727424,,,2026-08-08T20:56:42,
lightgbm,full,3,4,645500,160340,0.04809187571631483,0.8947188476415446,7.88705449245869,2.197577100014314,0.5609926000470296,89.35424,,,2026-08-08T20:58:05,
catboost,full,3,4,645500,160340,0.04344898069869938,0.9058435503544625,6.7490091043472145,166.256356399972,0.167654599994421,642.5231359999999,,,2026-08-08T20:58:08,
mlp,full,3,4,645500,160340,0.04880370013220632,0.8885676864100459,7.594035023028656,37.36314829997718,0.1631406000815332,338.735104,59644200000.0,,2026-08-08T21:00:54,
ridge,full,4,0,637890,167950,0.07822692967360335,0.733375697956828,13.318256341305185,1.095187300001271,0.12885089998599142,331.730944,63789333.333333336,,2026-08-08T21:02:13,
random_forest,full,4,0,637890,167950,0.042158267477079445,0.8627843940143813,4.962859516615662,94.43571140000131,1.855680700042285,2253.590528,,,2026-08-08T21:02:14,
lightgbm,full,4,0,637890,167950,0.05028319927411568,0.8623170229965964,7.568358087457342,4.785621199989691,0.5729498999426141,92.17228800000004,,,2026-08-08T21:03:51,
catboost,full,4,0,637890,167950,0.045422692773464404,0.8769901617407857,6.604455751136862,193.25359340000432,0.2419446000130847,658.710528,,,2026-08-08T21:03:56,
mlp,full,4,0,637890,167950,0.04921652101018761,0.8663263674090564,7.081894565137691,41.93525799992494,0.22214209998492151,333.75846399999995,58941036000.0,,2026-08-08T21:07:10,
ridge,full,4,1,648001,157839,0.08084654568768473,0.7204434339302205,13.920122491723442,1.2200876000570133,0.12113179999869317,336.994304,64800433.333333336,,2026-08-08T21:08:38,
random_forest,full,4,1,648001,157839,0.03996596792528357,0.8931733662103014,4.741213449075287,97.92551640002057,2.0624184000771493,2248.597504,,,2026-08-08T21:08:40,
lightgbm,full,4,1,648001,157839,0.049009614354637666,0.8886971232308821,7.625787938750079,2.796440100064501,0.5422370999585837,89.15353599999997,,,2026-08-08T21:10:20,
catboost,full,4,1,648001,157839,0.04415182761877049,0.9001538107378785,6.6207533784647845,193.60827920003794,0.17344130005221814,681.1402240000001,,,2026-08-08T21:10:23,
mlp,full,4,1,648001,157839,0.050721499949284564,0.8793648293041664,7.976694532883068,43.052086399984546,0.1869723000563681,340.148224,68428905600.0,,2026-08-08T21:13:37,
ridge,full,4,2,650313,155527,0.07750814194962462,0.7499282986203255,13.427908544509378,1.241669699898921,0.11978639999870211,338.19033600000006,65031633.333333336,,2026-08-08T21:15:01,
