time,actual,B0 train mean,B1 climatology,B2 smart persistence,M ridge,M gbdt,M esn
2019-06-13 03:00:00+00:00,0.005026850244276658,0.10235762977579373,0.006795849332126665,0.0,0.009088772848732607,0.004798438668353628,0.005474186163306027
2019-06-13 04:00:00+00:00,0.03690394476521178,0.10235762977579373,0.04371694507845285,0.07711655353858887,0.03608281678691347,0.038067298340419733,0.042383888042291165
2019-06-13 05:00:00+00:00,0.10417087253199822,0.10235762977579373,0.11604844032588738,0.09079459367624541,0.10521270143409225,0.09682462413443549,0.10201271247974787
2019-06-13 06:00:00+00:00,0.21092582872370494,0.10235762977579373,0.21379408668522923,0.18433906686156962,0.19161366464637394,0.18791780884946516,0.18904348872922105
2019-06-13 07:00:00+00:00,0.3291072798481851,0.10235762977579373,0.3112902235752356,0.27142245246924535,0.3139514046475608,0.3114924216561789,0.3130704498182616
2019-06-13 08:00:00+00:00,0.43513546251059876,0.10235762977579373,0.3938570615960214,0.3978170497358442,0.4154989446547057,0.4220576081118114,0.42126885935670894
2019-06-13 09:00:00+00:00,0.5055921185448379,0.10235762977579373,0.44575469589740707,0.4857856913734871,0.49173355257231444,0.4948203253760757,0.5039570940299607
2019-06-13 10:00:00+00:00,0.5342592966447288,0.10235762977579373,0.4747189453993593,0.5123674032119179,0.5171605340207602,0.5376703645537606,0.5411809479978003
2019-06-13 11:00:00+00:00,0.5366616869221141,0.10235762977579373,0.48165492538351756,0.5615016495223335,0.5136428242045626,0.5468190523660537,0.5378721559818238
2019-06-13 12:00:00+00:00,0.507732062825534,0.10235762977579373,0.4651180191606297,0.5230931013605197,0.4998636510769182,0.5168276604806424,0.5195607024057356
2019-06-13 13:00:00+00:00,0.45948237574191464,0.10235762977579373,0.4212832917785634,0.4942736594278224,0.4451891859121949,0.4654178786583097,0.4582130003743947
2019-06-13 14:00:00+00:00,0.3866031412766988,0.10235762977579373,0.35183910950337405,0.4327673156583479,0.38908860028128867,0.3783673868140774,0.38986399041560116
2019-06-13 15:00:00+00:00,0.2900028263415028,0.10235762977579373,0.2628339285258432,0.3255617985378549,0.295416871820588,0.29399640150360495,0.29146118317239433
2019-06-13 16:00:00+00:00,0.1809666087939597,0.10235762977579373,0.16526553268154345,0.2534958229874989,0.19162390743178093,0.1757751662282187,0.1807109808962461
2019-06-13 17:00:00+00:00,0.0823676666532079,0.10235762977579373,0.08075226443497807,0.10055990027420303,0.07758156917557724,0.08254605092273626,0.08003962791984252
2019-06-13 18:00:00+00:00,0.02406427908103525,0.10235762977579373,0.024895452553957722,0.046124464955060264,0.01596346413812251,0.023856612076841296,0.01619834700366371
2019-06-13 19:00:00+00:00,0.0016352404409092744,0.10235762977579373,0.0019315289286640168,0.008003300361011436,0.011523045004006499,0.0017832033267274306,0.0
2019-06-13 20:00:00+00:00,0.0,0.10235762977579373,0.0,0.0,0.006229758621938808,0.0,0.0
2019-06-13 21:00:00+00:00,0.0,0.10235762977579373,0.0,0.0,0.0032969888621690174,2.574538853699131e-05,0.0
